No.,Time,Source,Destination,Protocol,Length,Info
70104,1023.196609,172.27.224.250,172.27.224.251,TCP,60,502  >  54623 [ACK] Seq=1 Ack=7 Win=8712 Len=0
70105,1023.205866,172.27.224.250,172.27.224.251,TCP,60,502  >  54623 [ACK] Seq=1 Ack=13 Win=8707 Len=0
70106,1023.206702,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
70107,1023.408983,172.27.224.251,172.27.224.250,TCP,60,54623  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
70108,1024.14152,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70109,1024.624729,172.27.224.251,172.27.224.250,TCP,60,"54623  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
70110,1024.634945,172.27.224.250,172.27.224.251,TCP,60,502  >  54623 [ACK] Seq=13 Ack=14 Win=8712 Len=0
70111,1024.636172,172.27.224.250,172.27.224.251,TCP,60,"502  >  54623 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
70112,1024.636187,172.27.224.251,172.27.224.250,TCP,60,54623  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
70113,1024.636399,172.27.224.250,172.27.224.251,TCP,60,"502  >  54623 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
70114,1024.644921,172.27.224.250,172.27.224.251,TCP,60,502  >  54623 [RST] Seq=14 Win=0 Len=0
70115,1026.073521,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
70116,1026.074859,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70117,1026.074867,172.27.224.251,172.27.224.250,TCP,60,54624  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
70118,1026.085111,172.27.224.250,172.27.224.251,TCP,60,"502  >  54624 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
70119,1026.085118,172.27.224.251,172.27.224.250,TCP,60,54624  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
70120,1026.086259,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
70121,1026.086506,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
70122,1026.08675,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
70123,1026.087003,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
70124,1026.087252,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
70125,1026.0875,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
70126,1026.087747,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
70127,1026.088001,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
70128,1026.088248,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
70129,1026.088497,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
70130,1026.088746,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
70131,1026.088997,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
70132,1026.096611,172.27.224.250,172.27.224.251,TCP,60,502  >  54624 [ACK] Seq=1 Ack=7 Win=8712 Len=0
70133,1026.106244,172.27.224.250,172.27.224.251,TCP,60,502  >  54624 [ACK] Seq=1 Ack=13 Win=8707 Len=0
70134,1026.107075,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
70135,1026.141438,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70136,1026.309293,172.27.224.251,172.27.224.250,TCP,60,54624  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
70137,1027.525191,172.27.224.251,172.27.224.250,TCP,60,"54624  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
70138,1027.534978,172.27.224.250,172.27.224.251,TCP,60,502  >  54624 [ACK] Seq=13 Ack=14 Win=8712 Len=0
70139,1027.535802,172.27.224.250,172.27.224.251,TCP,60,"502  >  54624 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
70140,1027.535822,172.27.224.251,172.27.224.250,TCP,60,54624  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
70141,1027.535999,172.27.224.250,172.27.224.251,TCP,60,"502  >  54624 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
70142,1027.544962,172.27.224.250,172.27.224.251,TCP,60,502  >  54624 [RST] Seq=14 Win=0 Len=0
70143,1028.141439,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70144,1028.97301,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
70145,1028.974881,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70146,1028.974902,172.27.224.251,172.27.224.250,TCP,60,54625  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
70147,1028.985142,172.27.224.250,172.27.224.251,TCP,60,"502  >  54625 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
70148,1028.985165,172.27.224.251,172.27.224.250,TCP,60,54625  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
70149,1028.985728,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
70150,1028.985981,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
70151,1028.986229,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
70152,1028.986477,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
70153,1028.986726,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
70154,1028.986981,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
70155,1028.987227,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
70156,1028.987474,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
70157,1028.987721,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
70158,1028.987981,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
70159,1028.988223,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
70160,1028.988475,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
70161,1028.997625,172.27.224.250,172.27.224.251,TCP,60,502  >  54625 [ACK] Seq=1 Ack=7 Win=8712 Len=0
70162,1029.006035,172.27.224.250,172.27.224.251,TCP,60,502  >  54625 [ACK] Seq=1 Ack=13 Win=8707 Len=0
70163,1029.006858,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
70164,1029.209102,172.27.224.251,172.27.224.250,TCP,60,54625  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
70165,1030.141471,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70166,1030.42472,172.27.224.251,172.27.224.250,TCP,60,"54625  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
70167,1030.43505,172.27.224.250,172.27.224.251,TCP,60,502  >  54625 [ACK] Seq=13 Ack=14 Win=8712 Len=0
70168,1030.43586,172.27.224.250,172.27.224.251,TCP,60,"502  >  54625 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
70169,1030.435879,172.27.224.251,172.27.224.250,TCP,60,54625  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
70170,1030.436057,172.27.224.250,172.27.224.251,TCP,60,"502  >  54625 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
70171,1030.444983,172.27.224.250,172.27.224.251,TCP,60,502  >  54625 [RST] Seq=14 Win=0 Len=0
70172,1031.872542,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
70173,1031.874906,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70174,1031.874918,172.27.224.251,172.27.224.250,TCP,60,54626  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
70175,1031.885173,172.27.224.250,172.27.224.251,TCP,60,"502  >  54626 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
70176,1031.885189,172.27.224.251,172.27.224.250,TCP,60,54626  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
70177,1031.886292,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
70178,1031.886539,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
70179,1031.886791,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
70180,1031.887039,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
70181,1031.887287,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
70182,1031.887537,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
70183,1031.88779,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
70184,1031.88804,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
70185,1031.888285,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
70186,1031.888537,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
70187,1031.888786,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
70188,1031.889039,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
70189,1031.896738,172.27.224.250,172.27.224.251,TCP,60,502  >  54626 [ACK] Seq=1 Ack=7 Win=8712 Len=0
70190,1031.905983,172.27.224.250,172.27.224.251,TCP,60,502  >  54626 [ACK] Seq=1 Ack=13 Win=8707 Len=0
70191,1031.90682,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
70192,1032.109026,172.27.224.251,172.27.224.250,TCP,60,54626  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
70193,1032.141418,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70194,1033.325238,172.27.224.251,172.27.224.250,TCP,60,"54626  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
70195,1033.335065,172.27.224.250,172.27.224.251,TCP,60,502  >  54626 [ACK] Seq=13 Ack=14 Win=8712 Len=0
70196,1033.336307,172.27.224.250,172.27.224.251,TCP,60,"502  >  54626 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
70197,1033.336321,172.27.224.251,172.27.224.250,TCP,60,54626  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
70198,1033.336503,172.27.224.250,172.27.224.251,TCP,60,"502  >  54626 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
70199,1033.345041,172.27.224.250,172.27.224.251,TCP,60,502  >  54626 [RST] Seq=14 Win=0 Len=0
70200,1034.141387,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70201,1034.773007,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
70202,1034.774967,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70203,1034.774973,172.27.224.251,172.27.224.250,TCP,60,54627  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
70204,1034.785246,172.27.224.250,172.27.224.251,TCP,60,"502  >  54627 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
70205,1034.785256,172.27.224.251,172.27.224.250,TCP,60,54627  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
70206,1034.785741,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
70207,1034.785984,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
70208,1034.786236,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
70209,1034.786485,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
70210,1034.786732,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
70211,1034.786981,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
70212,1034.787227,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
70213,1034.787483,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
70214,1034.787731,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
70215,1034.787979,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
70216,1034.788225,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
70217,1034.788481,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
70218,1034.796655,172.27.224.250,172.27.224.251,TCP,60,502  >  54627 [ACK] Seq=1 Ack=7 Win=8712 Len=0
70219,1034.806239,172.27.224.250,172.27.224.251,TCP,60,502  >  54627 [ACK] Seq=1 Ack=13 Win=8707 Len=0
70220,1034.807086,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
70221,1035.009333,172.27.224.251,172.27.224.250,TCP,60,54627  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
70222,1036.141386,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70223,1036.224667,172.27.224.251,172.27.224.250,TCP,60,"54627  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
70224,1036.225083,172.27.224.250,172.27.224.251,TCP,60,502  >  54627 [ACK] Seq=13 Ack=14 Win=8712 Len=0
70225,1036.225916,172.27.224.250,172.27.224.251,TCP,60,"502  >  54627 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
70226,1036.225935,172.27.224.251,172.27.224.250,TCP,60,54627  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
70227,1036.226115,172.27.224.250,172.27.224.251,TCP,60,"502  >  54627 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
70228,1036.235076,172.27.224.250,172.27.224.251,TCP,60,502  >  54627 [RST] Seq=14 Win=0 Len=0
70229,1037.663227,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
70230,1037.66499,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70231,1037.665004,172.27.224.251,172.27.224.250,TCP,60,54628  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
70232,1037.675267,172.27.224.250,172.27.224.251,TCP,60,"502  >  54628 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
70233,1037.67527,172.27.224.251,172.27.224.250,TCP,60,54628  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
70234,1037.675947,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
70235,1037.676194,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
70236,1037.676442,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
70237,1037.676689,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
70238,1037.676937,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
70239,1037.677196,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
70240,1037.677441,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
70241,1037.67769,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
70242,1037.677935,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
70243,1037.678189,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
70244,1037.678437,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
70245,1037.678685,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
70246,1037.687583,172.27.224.250,172.27.224.251,TCP,60,502  >  54628 [ACK] Seq=1 Ack=7 Win=8712 Len=0
70247,1037.69611,172.27.224.250,172.27.224.251,TCP,60,502  >  54628 [ACK] Seq=1 Ack=13 Win=8707 Len=0
70248,1037.696903,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
70249,1037.899143,172.27.224.251,172.27.224.250,TCP,60,54628  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
70250,1038.141347,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70251,1039.114932,172.27.224.251,172.27.224.250,TCP,60,"54628  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
70252,1039.125141,172.27.224.250,172.27.224.251,TCP,60,502  >  54628 [ACK] Seq=13 Ack=14 Win=8712 Len=0
70253,1039.126377,172.27.224.250,172.27.224.251,TCP,60,"502  >  54628 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
70254,1039.126387,172.27.224.251,172.27.224.250,TCP,60,54628  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
70255,1039.126575,172.27.224.250,172.27.224.251,TCP,60,"502  >  54628 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
70256,1039.13514,172.27.224.250,172.27.224.251,TCP,60,502  >  54628 [RST] Seq=14 Win=0 Len=0
70257,1040.141323,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70258,1040.563755,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
70259,1040.56506,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70260,1040.565071,172.27.224.251,172.27.224.250,TCP,60,54629  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
70261,1040.575284,172.27.224.250,172.27.224.251,TCP,60,"502  >  54629 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
70262,1040.575287,172.27.224.251,172.27.224.250,TCP,60,54629  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
70263,1040.576453,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
70264,1040.576697,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
70265,1040.57695,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
70266,1040.577197,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
70267,1040.577446,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
70268,1040.577696,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
70269,1040.577948,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
70270,1040.578196,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
70271,1040.578446,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
70272,1040.578693,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
70273,1040.578946,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
70274,1040.579192,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
70275,1040.586828,172.27.224.250,172.27.224.251,TCP,60,502  >  54629 [ACK] Seq=1 Ack=7 Win=8712 Len=0
70276,1040.596103,172.27.224.250,172.27.224.251,TCP,60,502  >  54629 [ACK] Seq=1 Ack=13 Win=8707 Len=0
70277,1040.596927,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
70278,1040.799151,172.27.224.251,172.27.224.250,TCP,60,54629  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
70279,1042.015376,172.27.224.251,172.27.224.250,TCP,60,"54629  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
70280,1042.02519,172.27.224.250,172.27.224.251,TCP,60,502  >  54629 [ACK] Seq=13 Ack=14 Win=8712 Len=0
70281,1042.026413,172.27.224.250,172.27.224.251,TCP,60,"502  >  54629 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
70282,1042.026421,172.27.224.251,172.27.224.250,TCP,60,54629  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
70283,1042.026645,172.27.224.250,172.27.224.251,TCP,60,"502  >  54629 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
70284,1042.03516,172.27.224.250,172.27.224.251,TCP,60,502  >  54629 [RST] Seq=14 Win=0 Len=0
70285,1042.141295,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70286,1043.46318,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
70287,1043.465076,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
70288,1043.465086,172.27.224.251,172.27.224.250,TCP,60,54630  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
70289,1043.475346,172.27.224.250,172.27.224.251,TCP,60,"502  >  54630 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
70290,1043.47535,172.27.224.251,172.27.224.250,TCP,60,54630  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
70291,1043.475887,172.27.224.251,172.27.224.250,TCP,60,"54630  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
70292,1043.476134,172.27.224.251,172.27.224.250,TCP,60,"54630  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
70293,1043.476385,172.27.224.251,172.27.224.250,TCP,60,"54630  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
70294,1043.47663,172.27.224.251,172.27.224.250,TCP,60,"54630  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
70295,1043.476882,172.27.224.251,172.27.224.250,TCP,60,"54630  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
