No.,Time,Source,Destination,Protocol,Length,Info
69272,1224.952699,172.27.224.251,172.27.224.250,TCP,60,"49367  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
69273,1224.952953,172.27.224.251,172.27.224.250,TCP,60,"49367  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
69274,1224.953201,172.27.224.251,172.27.224.250,TCP,60,"49367  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
69275,1224.953448,172.27.224.251,172.27.224.250,TCP,60,"49367  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
69276,1224.953697,172.27.224.251,172.27.224.250,TCP,60,"49367  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
69277,1224.953952,172.27.224.251,172.27.224.250,TCP,60,"49367  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
69278,1224.962082,172.27.224.250,172.27.224.251,TCP,60,502  >  49367 [ACK] Seq=1 Ack=7 Win=8712 Len=0
69279,1224.97166,172.27.224.250,172.27.224.251,TCP,60,502  >  49367 [ACK] Seq=1 Ack=13 Win=8707 Len=0
69280,1224.972502,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
69281,1225.174686,172.27.224.251,172.27.224.250,TCP,60,49367  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
69282,1225.98766,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69283,1226.390144,172.27.224.251,172.27.224.250,TCP,60,"49367  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
69284,1226.400464,172.27.224.250,172.27.224.251,TCP,60,502  >  49367 [ACK] Seq=13 Ack=14 Win=8712 Len=0
69285,1226.401277,172.27.224.250,172.27.224.251,TCP,60,"502  >  49367 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
69286,1226.4013,172.27.224.251,172.27.224.250,TCP,60,49367  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
69287,1226.40148,172.27.224.250,172.27.224.251,TCP,60,"502  >  49367 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
69288,1226.410444,172.27.224.250,172.27.224.251,TCP,60,502  >  49367 [RST] Seq=14 Win=0 Len=0
69289,1227.83793,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
69290,1227.840388,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69291,1227.840392,172.27.224.251,172.27.224.250,TCP,60,49368  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
69292,1227.850624,172.27.224.250,172.27.224.251,TCP,60,"502  >  49368 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
69293,1227.850652,172.27.224.251,172.27.224.250,TCP,60,49368  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
69294,1227.851715,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
69295,1227.851963,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
69296,1227.852208,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
69297,1227.852456,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
69298,1227.852708,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
69299,1227.852957,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
69300,1227.853204,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
69301,1227.853452,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
69302,1227.85371,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
69303,1227.853955,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
69304,1227.854203,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
69305,1227.854451,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
69306,1227.863125,172.27.224.250,172.27.224.251,TCP,60,502  >  49368 [ACK] Seq=1 Ack=7 Win=8712 Len=0
69307,1227.871449,172.27.224.250,172.27.224.251,TCP,60,502  >  49368 [ACK] Seq=1 Ack=13 Win=8707 Len=0
69308,1227.872271,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
69309,1227.987722,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69310,1228.074483,172.27.224.251,172.27.224.250,TCP,60,49368  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
69311,1229.290685,172.27.224.251,172.27.224.250,TCP,60,"49368  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
69312,1229.300526,172.27.224.250,172.27.224.251,TCP,60,502  >  49368 [ACK] Seq=13 Ack=14 Win=8712 Len=0
69313,1229.30172,172.27.224.250,172.27.224.251,TCP,60,"502  >  49368 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
69314,1229.30174,172.27.224.251,172.27.224.250,TCP,60,49368  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
69315,1229.301919,172.27.224.250,172.27.224.251,TCP,60,"502  >  49368 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
69316,1229.310498,172.27.224.250,172.27.224.251,TCP,60,502  >  49368 [RST] Seq=14 Win=0 Len=0
69317,1229.987617,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69318,1230.738455,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
69319,1230.740416,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69320,1230.740429,172.27.224.251,172.27.224.250,TCP,60,49369  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
69321,1230.750654,172.27.224.250,172.27.224.251,TCP,60,"502  >  49369 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
69322,1230.750664,172.27.224.251,172.27.224.250,TCP,60,49369  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
69323,1230.751182,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
69324,1230.751423,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
69325,1230.751677,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
69326,1230.751926,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
69327,1230.752172,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
69328,1230.752418,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
69329,1230.752672,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
69330,1230.752921,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
69331,1230.753168,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
69332,1230.753416,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
69333,1230.753673,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
69334,1230.753925,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
69335,1230.762205,172.27.224.250,172.27.224.251,TCP,60,502  >  49369 [ACK] Seq=1 Ack=7 Win=8712 Len=0
69336,1230.771466,172.27.224.250,172.27.224.251,TCP,60,502  >  49369 [ACK] Seq=1 Ack=13 Win=8707 Len=0
69337,1230.7723,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
69338,1230.974508,172.27.224.251,172.27.224.250,TCP,60,49369  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
69339,1231.987603,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69340,1232.190113,172.27.224.251,172.27.224.250,TCP,60,"49369  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
69341,1232.190548,172.27.224.250,172.27.224.251,TCP,60,502  >  49369 [ACK] Seq=13 Ack=14 Win=8712 Len=0
69342,1232.191777,172.27.224.250,172.27.224.251,TCP,60,"502  >  49369 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
69343,1232.191794,172.27.224.251,172.27.224.250,TCP,60,49369  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
69344,1232.191972,172.27.224.250,172.27.224.251,TCP,60,"502  >  49369 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
69345,1232.200518,172.27.224.250,172.27.224.251,TCP,60,502  >  49369 [RST] Seq=14 Win=0 Len=0
69346,1233.628594,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
69347,1233.630443,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69348,1233.630456,172.27.224.251,172.27.224.250,TCP,60,49370  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
69349,1233.640695,172.27.224.250,172.27.224.251,TCP,60,"502  >  49370 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
69350,1233.64071,172.27.224.251,172.27.224.250,TCP,60,49370  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
69351,1233.641335,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
69352,1233.641581,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
69353,1233.641829,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
69354,1233.642083,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
69355,1233.64233,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
69356,1233.642578,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
69357,1233.642829,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
69358,1233.643075,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
69359,1233.643329,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
69360,1233.643576,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
69361,1233.643826,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
69362,1233.644073,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
69363,1233.653019,172.27.224.250,172.27.224.251,TCP,60,502  >  49370 [ACK] Seq=1 Ack=7 Win=8712 Len=0
69364,1233.661585,172.27.224.250,172.27.224.251,TCP,60,502  >  49370 [ACK] Seq=1 Ack=13 Win=8707 Len=0
69365,1233.662401,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
69366,1233.864623,172.27.224.251,172.27.224.250,TCP,60,49370  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
69367,1233.987567,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69368,1235.080275,172.27.224.251,172.27.224.250,TCP,60,"49370  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
69369,1235.090552,172.27.224.250,172.27.224.251,TCP,60,502  >  49370 [ACK] Seq=13 Ack=14 Win=8712 Len=0
69370,1235.091367,172.27.224.250,172.27.224.251,TCP,60,"502  >  49370 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
69371,1235.091389,172.27.224.251,172.27.224.250,TCP,60,49370  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
69372,1235.091568,172.27.224.250,172.27.224.251,TCP,60,"502  >  49370 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
69373,1235.100548,172.27.224.250,172.27.224.251,TCP,60,502  >  49370 [RST] Seq=14 Win=0 Len=0
69374,1235.987579,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69375,1236.528088,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
69376,1236.530469,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69377,1236.530481,172.27.224.251,172.27.224.250,TCP,60,49371  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
69378,1236.540727,172.27.224.250,172.27.224.251,TCP,60,"502  >  49371 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
69379,1236.54074,172.27.224.251,172.27.224.250,TCP,60,49371  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
69380,1236.541885,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
69381,1236.542124,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
69382,1236.542374,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
69383,1236.542628,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
69384,1236.542869,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
69385,1236.543124,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
69386,1236.54337,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
69387,1236.543619,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
69388,1236.543866,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
69389,1236.544119,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
69390,1236.544367,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
69391,1236.544616,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
69392,1236.552225,172.27.224.250,172.27.224.251,TCP,60,502  >  49371 [ACK] Seq=1 Ack=7 Win=8712 Len=0
69393,1236.561807,172.27.224.250,172.27.224.251,TCP,60,502  >  49371 [ACK] Seq=1 Ack=13 Win=8707 Len=0
69394,1236.562635,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
69395,1236.764923,172.27.224.251,172.27.224.250,TCP,60,49371  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
69396,1237.980861,172.27.224.251,172.27.224.250,TCP,60,"49371  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
69397,1237.987499,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69398,1237.990673,172.27.224.250,172.27.224.251,TCP,60,502  >  49371 [ACK] Seq=13 Ack=14 Win=8712 Len=0
69399,1237.991514,172.27.224.250,172.27.224.251,TCP,60,"502  >  49371 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
69400,1237.991534,172.27.224.251,172.27.224.250,TCP,60,49371  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
69401,1237.991708,172.27.224.250,172.27.224.251,TCP,60,"502  >  49371 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
69402,1238.000609,172.27.224.250,172.27.224.251,TCP,60,502  >  49371 [RST] Seq=14 Win=0 Len=0
69403,1239.428654,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
69404,1239.430539,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69405,1239.430556,172.27.224.251,172.27.224.250,TCP,60,49372  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
69406,1239.44075,172.27.224.250,172.27.224.251,TCP,60,"502  >  49372 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
69407,1239.440765,172.27.224.251,172.27.224.250,TCP,60,49372  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
69408,1239.441372,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
69409,1239.441618,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
69410,1239.441871,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
69411,1239.442118,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
69412,1239.442368,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
69413,1239.442614,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
69414,1239.442868,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
69415,1239.443116,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
69416,1239.443363,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
69417,1239.443611,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
69418,1239.443865,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
69419,1239.444111,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
69420,1239.452209,172.27.224.250,172.27.224.251,TCP,60,502  >  49372 [ACK] Seq=1 Ack=7 Win=8712 Len=0
69421,1239.462843,172.27.224.250,172.27.224.251,TCP,60,502  >  49372 [ACK] Seq=1 Ack=13 Win=8707 Len=0
69422,1239.46366,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
69423,1239.665944,172.27.224.251,172.27.224.250,TCP,60,49372  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
69424,1239.987507,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69425,1240.880308,172.27.224.251,172.27.224.250,TCP,60,"49372  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
69426,1240.890654,172.27.224.250,172.27.224.251,TCP,60,502  >  49372 [ACK] Seq=13 Ack=14 Win=8712 Len=0
69427,1240.891883,172.27.224.250,172.27.224.251,TCP,60,"502  >  49372 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
69428,1240.891901,172.27.224.251,172.27.224.250,TCP,60,49372  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
69429,1240.892082,172.27.224.250,172.27.224.251,TCP,60,"502  >  49372 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
69430,1240.900633,172.27.224.250,172.27.224.251,TCP,60,502  >  49372 [RST] Seq=14 Win=0 Len=0
69431,1241.987537,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69432,1242.329092,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
69433,1242.330552,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69434,1242.330567,172.27.224.251,172.27.224.250,TCP,60,49373  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
69435,1242.340807,172.27.224.250,172.27.224.251,TCP,60,"502  >  49373 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
69436,1242.340821,172.27.224.251,172.27.224.250,TCP,60,49373  >  502 [ACK] Seq=1 Ack=1 Win=2048 Len=0
69437,1242.341835,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=1"
69438,1242.342087,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=2 Ack=1 Win=2048 Len=1"
69439,1242.34233,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=3 Ack=1 Win=2048 Len=1"
69440,1242.342577,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=4 Ack=1 Win=2048 Len=1"
69441,1242.34283,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=5 Ack=1 Win=2048 Len=1"
69442,1242.343077,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=6 Ack=1 Win=2048 Len=1"
69443,1242.343325,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=7 Ack=1 Win=2048 Len=1"
69444,1242.343574,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=8 Ack=1 Win=2048 Len=1"
69445,1242.343826,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=9 Ack=1 Win=2048 Len=1"
69446,1242.344073,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=10 Ack=1 Win=2048 Len=1"
69447,1242.344321,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=11 Ack=1 Win=2048 Len=1"
69448,1242.344569,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [PSH, ACK] Seq=12 Ack=1 Win=2048 Len=1"
69449,1242.3523,172.27.224.250,172.27.224.251,TCP,60,502  >  49373 [ACK] Seq=1 Ack=7 Win=8712 Len=0
69450,1242.362904,172.27.224.250,172.27.224.251,TCP,60,502  >  49373 [ACK] Seq=1 Ack=13 Win=8707 Len=0
69451,1242.363753,172.27.224.250,172.27.224.251,Modbus/TCP,66,"Response: Trans:     1; Unit:   1, Func:   6: Write Single Register"
69452,1242.565961,172.27.224.251,172.27.224.250,TCP,60,49373  >  502 [ACK] Seq=13 Ack=13 Win=2036 Len=0
69453,1243.780766,172.27.224.251,172.27.224.250,TCP,60,"49373  >  502 [FIN, ACK] Seq=13 Ack=13 Win=2036 Len=0"
69454,1243.790684,172.27.224.250,172.27.224.251,TCP,60,502  >  49373 [ACK] Seq=13 Ack=14 Win=8712 Len=0
69455,1243.791906,172.27.224.250,172.27.224.251,TCP,60,"502  >  49373 [FIN, ACK] Seq=13 Ack=14 Win=8712 Len=0"
69456,1243.791926,172.27.224.251,172.27.224.250,TCP,60,49373  >  502 [ACK] Seq=14 Ack=14 Win=2036 Len=0
69457,1243.792101,172.27.224.250,172.27.224.251,TCP,60,"502  >  49373 [RST, ACK] Seq=14 Ack=14 Win=8712 Len=0"
69458,1243.800667,172.27.224.250,172.27.224.251,TCP,60,502  >  49373 [RST] Seq=14 Win=0 Len=0
69459,1243.987494,HewlettP_8e:40:b3,Spanning-tree-(for-bridges)_00,STP,64,RST. Root = 32768/0/00:18:6e:d7:8a:c0  Cost = 38  Port = 0x8005 [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69460,1245.228611,AsustekC_64:40:79,Broadcast,ARP,60,Who has 172.27.224.250? Tell 172.27.224.251
69461,1245.23059,Telemech_09:51:3b,AsustekC_64:40:79,ARP,64,172.27.224.250 is at 00:80:f4:09:51:3b [ETHERNET FRAME CHECK SEQUENCE INCORRECT]
69462,1245.230593,172.27.224.251,172.27.224.250,TCP,60,49374  >  502 [SYN] Seq=0 Win=2048 Len=0 MSS=1460
69463,1245.240841,172.27.224.250,172.27.224.251,TCP,60,"502  >  49374 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0"
